distance_km,weather_severity,road_type,cargo_weight_kg,driver_experience_yrs,departure_hour,is_delayed,season_fall,season_spring,season_summer,season_winter
0.212283044058745,4,0,0.16842807305561255,0.5862068965517241,0.5294117647058822,1,0,1,0,0
0.010680907877169563,2,1,0.15868048430125178,0.27586206896551724,0.411764705882353,1,0,0,0,1
0.30974632843791716,4,1,0.8568643546070183,0.034482758620689655,0.9411764705882353,1,0,1,0,0
0.1308411214953271,5,0,0.9595218551200493,0.8275862068965517,0.6470588235294117,0,0,1,0,0
0.8785046728971962,4,0,0.028370613585060538,0.6551724137931034,0.9411764705882353,1,0,1,0,0
0.27636849132176233,3,0,0.27857582597988917,0.3793103448275862,0.7058823529411764,0,0,1,0,0
0.17356475300400534,5,1,0.07100348861071208,0.9655172413793103,0.6470588235294117,1,1,0,0,0
0.5380507343124166,2,1,0.5764929201723784,0.034482758620689655,0.8823529411764706,0,1,0,0,0
0.20160213618157544,3,0,0.5446849989739381,0.3103448275862069,0.23529411764705882,0,0,0,0,1
0.07076101468624832,4,0,0.35152883234147336,0.0,0.8823529411764706,0,0,1,0,0
0.1588785046728972,5,1,0.5229837882208085,0.10344827586206896,0.29411764705882354,1,1,0,0,0
0.897196261682243,2,0,0.8224399753745126,0.8275862068965517,0.588235294117647,0,0,0,0,1
0.8371161548731642,3,0,0.39169915862918114,0.3793103448275862,0.9411764705882353,1,0,1,0,0
0.7823765020026702,2,0,0.6648881592448184,0.27586206896551724,0.7647058823529411,0,0,0,1,0
0.8331108144192256,4,1,0.7663656884875847,0.10344827586206896,0.29411764705882354,0,1,0,0,0
0.5594125500667556,2,0,0.5446336958752309,0.27586206896551724,0.588235294117647,0,0,0,0,1
0.562082777036048,1,0,0.1944900471988508,0.9310344827586207,0.6470588235294117,0,0,0,1,0
0.1375166889185581,3,1,0.3781551405704905,0.1724137931034483,0.7058823529411764,0,0,1,0,0
0.33778371161548726,2,0,0.12882208085368355,0.0,0.1764705882352941,0,0,1,0,0
0.30173564753004,4,0,0.11927970449415143,0.3103448275862069,0.35294117647058826,1,0,1,0,0
0.14819759679572764,4,0,0.451826390313975,0.9655172413793103,0.05882352941176472,0,1,0,0,0
0.6795727636849132,2,0,0.9515185717217319,0.4482758620689655,0.29411764705882354,1,0,0,0,1
0.630173564753004,4,1,0.3309049866611943,0.7241379310344828,0.29411764705882354,0,0,0,1,0
0.1308411214953271,5,0,0.39195567412271703,0.8275862068965517,1.0,1,0,0,0,1
0.20293724966622165,5,0,0.7404576236404679,0.9655172413793103,0.411764705882353,0,1,0,0,0
0.44993324432576765,5,0,0.05079006772009029,0.5862068965517241,0.411764705882353,0,0,0,0,1
0.9412550066755673,1,1,0.2781654011902319,0.1724137931034483,0.411764705882353,0,1,0,0,0
0.2162883845126836,2,1,0.22465626923866203,0.5862068965517241,0.411764705882353,0,0,1,0,0
0.959946595460614,1,0,0.24522881182023396,0.6551724137931034,0.0,1,0,0,1,0
0.9078771695594124,4,0,0.3826185101580135,0.5172413793103449,0.05882352941176472,0,0,1,0,0
0.21361815754339117,1,1,0.9983583008413708,0.48275862068965514,0.6470588235294117,1,0,0,0,1
0.7730307076101468,4,0,0.15293453724604966,0.5172413793103449,0.8235294117647058,0,0,1,0,0
0.5300400534045393,4,1,0.7274779396675559,0.24137931034482757,0.1764705882352941,0,0,0,1,0
0.3684913217623498,3,1,0.12933511184075516,0.41379310344827586,0.11764705882352938,0,0,1,0,0
0.671562082777036,5,1,0.4963574799917915,0.7586206896551724,0.7647058823529411,0,0,0,1,0
0.5220293724966621,4,0,0.527908885696696,0.3448275862068966,0.411764705882353,1,0,0,1,0
0.17890520694259013,3,0,0.7740098501949517,0.9310344827586207,0.7058823529411764,0,0,1,0,0
0.2590120160213618,5,1,0.2349168889800944,0.9655172413793103,0.23529411764705882,1,1,0,0,0
0.5340453938584779,4,0,0.6107633901087626,0.8275862068965517,0.7058823529411764,0,0,0,0,1
0.8531375166889185,4,0,0.2876564744510568,0.20689655172413793,0.0,1,1,0,0,0
0.042723631508678236,1,1,0.9431048635337574,0.5517241379310345,0.8823529411764706,0,1,0,0,0
0.9172229639519358,1,1,0.91160476092756,0.5862068965517241,0.05882352941176472,1,0,1,0,0
0.6128170894526034,5,0,0.5834701415965524,0.7241379310344828,0.35294117647058826,0,0,0,0,1
0.6261682242990654,4,0,0.8932895546891032,0.7586206896551724,0.29411764705882354,1,0,0,0,1
0.4993324432576769,2,0,0.5107223476297968,0.6206896551724138,0.23529411764705882,0,1,0,0,0
0.028037383177570097,1,1,0.6645290375538683,0.8275862068965517,0.1764705882352941,1,0,1,0,0
0.9999999999999999,5,1,0.06248717422532321,0.41379310344827586,0.05882352941176472,1,0,0,0,1
0.8931909212283043,4,0,0.675200082084958,0.48275862068965514,0.5294117647058822,1,1,0,0,0
0.04939919893190921,4,0,0.6816642725220603,0.7586206896551724,0.23529411764705882,0,0,0,0,1
0.30574098798397864,2,1,0.6430843422942746,1.0,1.0,0,0,1,0,0
0.4859813084112149,5,0,0.503180792119844,0.7241379310344828,0.5294117647058822,0,0,1,0,0
0.7503337783711616,4,0,0.4849681920788016,0.9655172413793103,0.8235294117647058,1,0,1,0,0
0.5834445927903872,1,1,0.4648573773855941,0.7241379310344828,0.4705882352941176,0,0,0,0,1
0.37650200267022693,2,0,0.04268417812435871,0.0,0.588235294117647,1,0,0,1,0
0.03471295060080107,5,1,0.08834393597373282,0.9655172413793103,0.9411764705882353,1,0,0,0,1
0.3004005340453939,2,0,0.12369177098296735,0.5172413793103449,0.4705882352941176,0,0,0,1,0
0.3684913217623498,1,0,0.4875333470141596,0.13793103448275862,0.8823529411764706,1,0,1,0,0
0.8117489986648865,5,1,0.23065873178739996,0.8620689655172413,0.29411764705882354,1,1,0,0,0
0.37783711615487314,2,0,0.1078904165811615,0.06896551724137931,0.588235294117647,0,0,0,1,0
0.6408544726301735,3,1,0.13164375128257746,0.7586206896551724,0.9411764705882353,0,0,1,0,0
0.60347129506008,1,0,0.4785553047404063,0.3103448275862069,0.1764705882352941,0,0,1,0,0
0.8785046728971962,1,0,0.8511697106505233,0.6206896551724138,0.8235294117647058,1,0,0,1,0
0.6875834445927903,1,0,0.25184691155345784,0.13793103448275862,0.0,0,1,0,0,0
0.7289719626168224,3,0,0.9543402421506259,0.20689655172413793,0.0,0,0,1,0,0
0.2550066755674232,3,0,0.8524009850194951,0.4482758620689655,0.4705882352941176,0,0,0,1,0
0.06408544726301735,4,0,0.040529447978657915,0.06896551724137931,0.6470588235294117,0,1,0,0,0
0.6822429906542056,2,0,0.7281448799507491,0.41379310344827586,0.1764705882352941,0,1,0,0,0
0.021361815754339125,4,0,0.7130617689308434,0.41379310344827586,0.7058823529411764,0,0,1,0,0
0.22830440587449932,2,1,0.8085368356248718,0.3103448275862069,0.35294117647058826,0,0,0,0,1
0.29238985313751664,3,1,1.0,0.034482758620689655,0.411764705882353,0,0,0,0,1
0.2096128170894526,3,1,0.9515698748204391,0.1724137931034483,0.7058823529411764,1,0,1,0,0
0.6355140186915887,4,0,0.43730761337984814,0.24137931034482757,0.588235294117647,0,1,0,0,0
0.06008010680907877,5,0,0.8155140570490458,0.10344827586206896,0.4705882352941176,1,0,1,0,0
0.4966622162883845,4,1,0.06217935563308023,0.8275862068965517,0.8823529411764706,0,0,0,1,0
0.6902536715620827,2,0,0.7871947465626924,0.3793103448275862,0.5294117647058822,0,0,0,0,1
0.1308411214953271,4,0,0.010773650728504003,0.9310344827586207,0.588235294117647,1,0,0,1,0
0.9933244325767691,1,1,0.08495793145906012,0.48275862068965514,0.6470588235294117,0,0,1,0,0
0.048064085447263025,2,1,0.6293864149394623,0.24137931034482757,0.7647058823529411,0,0,1,0,0
0.3724966622162884,2,0,0.7196285655653601,0.20689655172413793,0.6470588235294117,0,1,0,0,0
0.46461949265687574,5,0,0.25764416170736715,0.4482758620689655,1.0,0,1,0,0,0
0.6622162883845126,3,1,0.6688384978452698,0.7586206896551724,0.9411764705882353,1,1,0,0,0
0.4018691588785047,2,0,0.2636466242561051,0.6206896551724138,0.11764705882352938,0,0,0,1,0
0.2403204272363151,3,1,0.9324851221013749,0.4482758620689655,0.0,0,1,0,0,0
0.8090787716955941,4,1,0.3071003488610712,0.7241379310344828,0.1764705882352941,1,0,1,0,0
0.1308411214953271,1,1,0.7067001846911554,0.41379310344827586,0.8823529411764706,1,1,0,0,0
0.9332443257676902,5,0,0.28606607839113485,0.9655172413793103,0.6470588235294117,0,0,0,0,1
0.15353805073431243,3,0,0.7720603324440796,0.6896551724137931,0.7058823529411764,0,1,0,0,0
0.2536715620827771,2,1,0.19715780833162322,0.0,0.9411764705882353,0,0,0,1,0
0.33644859813084116,3,1,0.6094808126410836,0.896551724137931,0.411764705882353,0,0,0,0,1
0.21361815754339117,2,1,0.7308126410835214,0.6206896551724138,0.7058823529411764,0,0,0,0,1
0.3404539385847797,3,0,0.5890621793556331,0.9655172413793103,0.23529411764705882,0,0,0,0,1
0.4299065420560747,2,0,0.01928996511389288,0.9310344827586207,1.0,0,0,0,1,0
0.16955941255006676,4,1,0.16883849784526986,0.0,0.8235294117647058,1,0,1,0,0
0.022696929238985322,2,1,0.5965524317668787,0.10344827586206896,0.6470588235294117,0,1,0,0,0
0.979973297730307,2,1,0.7006977221424174,0.3103448275862069,0.9411764705882353,1,0,0,0,1
0.7543391188251001,1,1,0.8519392571311307,0.06896551724137931,0.8235294117647058,1,0,0,0,1
0.7596795727636849,2,0,0.03770777754976401,0.896551724137931,0.05882352941176472,0,0,0,0,1
0.4299065420560747,1,1,0.8525035912169094,0.6551724137931034,0.29411764705882354,0,0,1,0,0
0.9145527369826435,5,1,0.6396470346808947,0.27586206896551724,0.9411764705882353,1,0,1,0,0
0.8344459279038717,1,0,0.8769238662015185,0.06896551724137931,0.8823529411764706,0,0,0,1,0
0.383177570093458,4,1,0.8267494356659142,0.9310344827586207,0.9411764705882353,0,0,1,0,0
0.883845126835781,1,0,0.7581058895957316,0.1724137931034483,0.4705882352941176,0,1,0,0,0
0.8518024032042724,5,0,0.9373076133798481,0.1724137931034483,0.23529411764705882,0,0,0,1,0
0.205607476635514,4,1,0.9050379642930433,0.7586206896551724,0.0,1,0,0,1,0
0.6528704939919893,3,0,0.3729222245023599,0.8275862068965517,0.29411764705882354,1,1,0,0,0
0.514018691588785,3,0,0.8788220808536835,0.3793103448275862,0.7647058823529411,0,1,0,0,0
0.1375166889185581,1,0,0.6246665298584034,0.7586206896551724,0.9411764705882353,0,1,0,0,0
0.5233644859813084,1,0,0.7432792940693618,1.0,0.0,0,0,0,1,0
0.3271028037383178,5,0,0.7111122511799712,0.0,0.0,1,0,0,1,0
0.2336448598130841,5,0,0.09342294274574184,0.5172413793103449,0.7058823529411764,0,0,0,1,0
0.050734312416555405,2,1,0.35142622614405905,0.7931034482758621,0.7647058823529411,0,1,0,0,0
0.6355140186915887,5,0,0.6705315001026062,0.13793103448275862,0.29411764705882354,1,1,0,0,0
0.9092122830440587,2,0,0.5710547917094192,0.27586206896551724,0.29411764705882354,0,0,0,0,1
0.7169559412550066,4,0,0.7751385183665094,0.3103448275862069,0.0,0,0,1,0,0
0.5433911882510013,1,1,0.3343422942745742,0.41379310344827586,0.7647058823529411,1,0,0,0,1
0.6995994659546061,4,0,0.0910630002052124,0.48275862068965514,0.11764705882352938,0,1,0,0,0
0.6742323097463284,5,1,0.9031397496408783,0.3793103448275862,0.5294117647058822,1,0,0,1,0
0.04672897196261683,4,1,0.7577467679047815,0.13793103448275862,0.1764705882352941,0,1,0,0,0
0.9132176234979973,4,1,0.6986969012928381,0.13793103448275862,0.5294117647058822,1,0,1,0,0
0.025367156208277702,4,0,0.6083008413708187,0.9310344827586207,0.05882352941176472,1,0,0,0,1
0.4272363150867824,5,1,0.9316129694233531,0.9310344827586207,0.1764705882352941,1,0,0,0,1
0.6822429906542056,4,0,0.4870716191257952,1.0,0.29411764705882354,0,0,0,1,0
0.5327102803738317,2,1,0.3841576031192284,0.5862068965517241,0.35294117647058826,0,0,0,0,1
0.8718291054739652,5,1,0.45613585060537654,0.3793103448275862,0.8823529411764706,1,0,0,0,1
0.6275033377837116,4,0,0.15324235583829263,0.896551724137931,0.35294117647058826,1,1,0,0,0
0.18958611481975965,5,0,0.42791914631643746,0.06896551724137931,1.0,1,0,0,0,1
0.12149532710280372,3,0,0.9084239688077159,0.8620689655172413,0.4705882352941176,1,0,0,0,1
0.4712950600801068,2,1,0.6111225117997127,0.8275862068965517,0.5294117647058822,0,0,0,0,1
0.9692923898531375,4,0,0.4615226759696286,0.20689655172413793,0.7058823529411764,1,0,0,1,0
0.06675567423230974,3,0,0.1395444284834804,0.5517241379310345,1.0,1,0,0,1,0
0.8865153538050734,3,0,0.2387646213831315,0.6206896551724138,0.8823529411764706,0,1,0,0,0
0.9305740987983978,5,1,0.9084239688077159,0.9310344827586207,0.9411764705882353,1,0,0,0,1
0.7663551401869159,3,1,0.21193310075928584,0.5862068965517241,0.7058823529411764,0,0,0,1,0
0.25233644859813087,2,1,0.9876359532115739,0.0,0.6470588235294117,1,0,0,1,0
0.16555407209612816,2,1,0.06361584239688077,0.8275862068965517,0.5294117647058822,0,1,0,0,0
0.19893190921228301,1,0,0.4379745536630413,0.7931034482758621,0.0,0,0,1,0,0
0.417890520694259,2,0,0.09383336753539913,0.13793103448275862,0.411764705882353,0,0,0,0,1
0.7596795727636849,3,1,0.9209419248922635,0.896551724137931,1.0,1,0,0,1,0
0.4552736982643524,2,0,0.3716396470346809,0.9310344827586207,0.05882352941176472,0,1,0,0,0
0.40587449933244324,5,0,0.9388467063410629,0.034482758620689655,0.8823529411764706,0,1,0,0,0
0.9225634178905207,1,0,0.16570900882413298,0.0,0.6470588235294117,0,1,0,0,0
0.9092122830440587,3,0,0.19269443874410014,0.20689655172413793,0.4705882352941176,0,0,0,1,0
0.07076101468624832,1,0,0.3075620767494357,0.9655172413793103,0.11764705882352938,1,0,0,0,1
0.5914552736982643,3,1,0.9612661604760927,0.3448275862068966,0.1764705882352941,1,0,1,0,0
0.8170894526034712,5,0,0.5627949928175662,0.3448275862068966,0.05882352941176472,0,0,0,0,1
0.35113484646194926,1,0,0.7883234147342499,0.5862068965517241,0.411764705882353,0,1,0,0,0
0.06942590120160214,4,0,0.093474245844449,0.5517241379310345,0.5294117647058822,0,1,0,0,0
0.7623497997329772,3,1,0.5479683972911964,0.034482758620689655,0.8823529411764706,0,0,1,0,0
0.8264352469959946,4,0,0.20818797455366303,0.20689655172413793,0.588235294117647,1,0,0,0,1
0.005340453938584788,1,1,0.020623845680279092,0.20689655172413793,1.0,0,1,0,0,0
0.13618157543391188,4,1,0.9287399958957521,0.3103448275862069,0.7647058823529411,1,1,0,0,0
0.260347129506008,4,0,0.5651036322593884,0.7241379310344828,0.411764705882353,1,0,0,0,1
0.46595460614152195,1,1,0.19715780833162322,0.6896551724137931,0.8235294117647058,0,1,0,0,0
0.061415220293724954,5,1,0.5839318694849169,0.06896551724137931,0.9411764705882353,1,0,0,0,1
0.8744993324432576,4,1,0.8437307613379849,1.0,1.0,1,1,0,0,0
0.3578104138851802,4,1,0.48681510363225944,0.3793103448275862,0.29411764705882354,1,0,0,0,1
0.49265687583444584,5,0,0.6725836240508927,0.06896551724137931,0.7647058823529411,0,0,1,0,0
0.8477970627503337,4,0,0.6045044120664889,0.3448275862068966,0.11764705882352938,1,1,0,0,0
0.14018691588785046,4,0,0.0495587933511184,0.9655172413793103,0.35294117647058826,0,0,1,0,0
0.8931909212283043,4,0,0.018776934126821257,0.3793103448275862,0.8235294117647058,1,1,0,0,0
0.8785046728971962,2,1,0.43207469731171766,0.8275862068965517,0.8823529411764706,0,1,0,0,0
0.8758344459279038,5,0,0.11491894110404269,0.10344827586206896,0.8823529411764706,1,0,0,1,0
0.1588785046728972,4,1,0.15806484711676586,0.8275862068965517,0.411764705882353,0,0,0,0,1
0.8050734312416555,5,1,0.6833572747793967,0.5172413793103449,0.35294117647058826,1,0,1,0,0
0.07610146862483311,3,1,0.07526164580340652,0.6551724137931034,0.29411764705882354,0,0,1,0,0
0.4606141522029372,3,1,0.24230453519392572,0.5862068965517241,0.05882352941176472,0,0,1,0,0
0.9879839786381842,4,0,0.21839729119638826,0.10344827586206896,0.7058823529411764,0,0,0,0,1
0.6315086782376501,5,0,0.1857172173199261,0.7241379310344828,0.6470588235294117,0,0,0,1,0
0.1548731642189586,5,0,0.527908885696696,0.1724137931034483,0.8235294117647058,0,0,1,0,0
0.16822429906542055,5,0,0.8826698132567207,0.6896551724137931,0.4705882352941176,0,0,0,0,1
0.5233644859813084,2,0,0.17591832546685818,0.48275862068965514,0.05882352941176472,0,1,0,0,0
0.8544726301735647,3,0,0.21285655653601476,0.0,0.9411764705882353,0,0,1,0,0
0.07610146862483311,5,1,0.2160373486558588,0.06896551724137931,0.23529411764705882,0,0,1,0,0
0.8451268357810413,5,0,0.7815001026061974,0.13793103448275862,0.588235294117647,1,0,0,1,0
0.6835781041388518,2,0,0.4610609480812641,0.7241379310344828,0.35294117647058826,0,0,1,0,0
0.1268357810413885,2,1,0.0398625076954648,1.0,0.05882352941176472,0,0,1,0,0
0.8504672897196262,5,0,0.7874512620562282,0.5517241379310345,0.8823529411764706,0,1,0,0,0
0.1562082777036048,1,0,0.5663862097270675,1.0,0.6470588235294117,1,0,0,0,1
0.7463284379172229,5,1,0.9888159244818386,0.4482758620689655,0.8235294117647058,1,0,0,0,1
0.8010680907877169,5,1,0.28380874204801965,0.27586206896551724,0.0,1,0,0,1,0
0.6502002670226968,2,1,0.16950543812846294,1.0,0.7058823529411764,0,1,0,0,0
0.315086782376502,2,0,0.14877898625076955,0.06896551724137931,0.29411764705882354,0,0,0,0,1
0.36181575433911883,5,1,0.6868971885901909,0.8620689655172413,0.7058823529411764,0,1,0,0,0
0.25100133511348466,5,1,0.19064231479581367,0.41379310344827586,1.0,0,0,0,0,1
0.9385847797062751,5,0,0.000974758875436077,0.06896551724137931,0.11764705882352938,0,1,0,0,0
0.5954606141522029,2,1,0.07685204186332854,0.3448275862068966,0.0,0,0,0,1,0
0.774365821094793,5,1,0.4633695875230863,0.034482758620689655,0.8235294117647058,1,0,1,0,0
0.3284379172229639,5,0,0.8104350502770368,0.7931034482758621,0.7058823529411764,1,0,0,1,0
0.10013351134846463,4,0,0.18669197619536218,0.48275862068965514,0.23529411764705882,1,0,0,0,1
0.2042723631508678,1,1,0.0096962856556536,0.41379310344827586,0.7058823529411764,0,0,0,1,0
0.8744993324432576,3,1,0.6825364252000821,0.6206896551724138,0.23529411764705882,0,0,1,0,0
0.5794392523364486,1,0,0.6880771598604556,0.7241379310344828,1.0,0,0,0,1,0
0.11348464619492657,4,1,0.440437102400985,0.5172413793103449,0.5294117647058822,1,0,0,0,1
0.9292389853137516,3,0,0.2390724399753745,0.5862068965517241,0.411764705882353,1,0,0,0,1
0.37917222963951935,5,0,0.2218345988097681,0.20689655172413793,0.8235294117647058,0,0,0,1,0
0.29238985313751664,4,0,0.4649599835830084,0.41379310344827586,0.1764705882352941,1,0,1,0,0
0.09078771695594126,5,1,0.5370921403652781,0.10344827586206896,0.05882352941176472,0,0,0,1,0
0.061415220293724954,2,1,0.6484198645598194,0.27586206896551724,0.29411764705882354,0,0,1,0,0
0.12416555407209612,4,0,0.4716806895136466,1.0,0.11764705882352938,0,1,0,0,0
0.9999999999999999,2,0,0.6527806279499282,0.3103448275862069,0.35294117647058826,0,0,1,0,0
0.60347129506008,4,0,0.8028421916683768,0.27586206896551724,0.5294117647058822,0,1,0,0,0
0.2710280373831776,4,1,0.4378206443669197,0.20689655172413793,0.29411764705882354,0,0,0,1,0
0.28971962616822433,2,1,0.9795300636158424,0.48275862068965514,0.8823529411764706,1,0,1,0,0
0.6315086782376501,3,1,0.6639647034680894,0.9310344827586207,0.05882352941176472,1,1,0,0,0
0.5754339118825099,1,1,0.32172173199261234,0.24137931034482757,0.9411764705882353,0,1,0,0,0
0.4539385847797063,5,1,0.32228606607839116,0.6206896551724138,0.7058823529411764,0,1,0,0,0
0.7343124165554071,4,0,0.45223681510363223,0.3448275862068966,0.0,1,0,0,0,1
0.815754339118825,5,0,0.9265339626513441,0.13793103448275862,0.29411764705882354,1,0,0,1,0
0.3845126835781041,2,0,0.431561666324646,0.034482758620689655,0.23529411764705882,0,1,0,0,0
0.33778371161548726,5,1,0.8785655653601477,0.3103448275862069,0.7058823529411764,0,0,1,0,0
0.9786381842456607,2,1,0.8641493946234352,0.5172413793103449,1.0,1,1,0,0,0
0.4753004005340453,5,0,0.9208906217935563,0.7586206896551724,0.6470588235294117,1,0,0,0,1
0.029372496662216294,1,1,0.591883849784527,0.41379310344827586,0.35294117647058826,0,0,0,1,0
0.6955941255006675,1,0,0.7177816540119023,0.24137931034482757,0.8235294117647058,0,0,0,0,1
0.1321762349799733,1,0,0.6899753745126206,0.27586206896551724,0.11764705882352938,1,0,0,0,1
0.2389853137516689,1,1,0.7536425200082085,0.3448275862068966,0.8823529411764706,1,0,0,0,1
0.2963951935914553,1,1,0.9295095423763595,0.3448275862068966,0.0,0,0,1,0,0
0.8785046728971962,1,1,0.6839729119638827,0.7586206896551724,0.8823529411764706,0,0,0,1,0
0.5887850467289719,2,0,0.4053457828852862,0.8620689655172413,0.6470588235294117,0,0,0,1,0
0.8104138851802403,4,0,0.8017135234968192,0.5172413793103449,0.411764705882353,0,0,1,0,0
0.4325767690253671,5,1,0.910014364867638,0.3103448275862069,0.6470588235294117,1,0,0,1,0
0.6875834445927903,1,0,0.05191873589164786,0.9655172413793103,0.8235294117647058,0,0,0,0,1
0.020026702269692928,2,0,0.557049045762364,0.7931034482758621,0.05882352941176472,0,0,0,1,0
0.4472630173564752,2,1,0.8945208290580751,0.3793103448275862,0.9411764705882353,1,0,1,0,0
0.3431241655540721,2,0,0.09039605992201928,0.8275862068965517,0.35294117647058826,0,0,0,0,1
0.6622162883845126,4,1,0.30817771393392157,0.1724137931034483,0.7058823529411764,0,0,1,0,0
0.212283044058745,5,1,0.49261235378616874,0.9310344827586207,0.0,1,1,0,0,0
0.6328437917222963,4,0,0.8213626103016622,0.3793103448275862,0.29411764705882354,1,0,0,0,1
0.8851802403204272,3,0,0.03411656064026267,0.3103448275862069,0.7058823529411764,1,0,0,0,1
0.9198931909212282,2,1,0.17278883644572132,0.5862068965517241,0.588235294117647,1,0,0,1,0
0.8998664886515353,3,1,0.3064847116765852,0.5862068965517241,0.5294117647058822,0,0,0,0,1
0.5060080106809078,1,1,0.9119638826185101,0.10344827586206896,0.8823529411764706,0,0,1,0,0
0.72630173564753,1,1,0.44177098296737116,0.27586206896551724,0.9411764705882353,0,0,0,1,0
0.9212283044058744,4,1,0.28714344346398524,0.20689655172413793,0.9411764705882353,1,1,0,0,0
0.568758344459279,5,1,0.18715370408372664,0.5862068965517241,0.1764705882352941,0,0,1,0,0
0.8170894526034712,3,0,0.6334393597373281,0.24137931034482757,0.23529411764705882,0,1,0,0,0
0.356475300400534,5,0,0.5074902524112457,0.3448275862068966,0.7647058823529411,0,1,0,0,0
0.7690253671562083,4,0,0.16355427867843217,0.20689655172413793,0.5294117647058822,1,1,0,0,0
0.5554072096128171,1,0,0.7871434434639852,0.27586206896551724,0.7647058823529411,1,0,0,0,1
0.22296395193591453,5,0,0.45080032833983175,0.24137931034482757,0.0,0,0,1,0,0
0.05607476635514019,5,0,0.019956905397085986,0.06896551724137931,0.588235294117647,0,0,1,0,0
0.7409879839786382,1,1,0.8955981941309255,0.5517241379310345,1.0,0,0,0,0,1
0.37917222963951935,3,0,0.13585060537656474,0.034482758620689655,0.8823529411764706,0,0,0,1,0
0.5287049399198932,1,0,0.6976195362199877,0.48275862068965514,1.0,0,1,0,0,0
0.01468624833110814,5,0,0.7344038579930228,0.4482758620689655,0.411764705882353,0,0,1,0,0
0.8090787716955941,3,0,0.9627539503386005,0.9655172413793103,0.5294117647058822,0,0,0,0,1
0.4018691588785047,3,0,0.8819515698748204,0.5862068965517241,0.5294117647058822,0,1,0,0,0
0.33644859813084116,1,0,0.7983275189821465,0.5172413793103449,0.23529411764705882,0,0,0,1,0
0.664886515353805,5,0,0.3536322593884671,0.6551724137931034,0.5294117647058822,1,0,0,1,0
0.04539385847797063,4,1,0.8999076544223271,0.7241379310344828,1.0,1,1,0,0,0
0.9692923898531375,5,1,0.07844243792325056,0.10344827586206896,0.29411764705882354,1,0,0,1,0
0.11882510013351136,2,1,0.28108967781654015,0.8275862068965517,0.11764705882352938,1,0,1,0,0
0.8064085447263016,4,1,0.5577672891442643,0.6551724137931034,0.411764705882353,0,0,1,0,0
0.8024032042723631,3,0,0.3160783911348245,0.1724137931034483,0.4705882352941176,0,0,1,0,0
0.5567423230974633,4,1,0.26995690539708594,0.1724137931034483,0.23529411764705882,1,0,0,1,0
0.15220293724966621,3,1,0.9036014775292428,0.8620689655172413,0.05882352941176472,0,0,1,0,0
0.822429906542056,3,0,0.8151036322593884,0.3448275862068966,0.05882352941176472,0,0,0,0,1
0.260347129506008,4,1,0.9647547711881798,0.8620689655172413,0.35294117647058826,0,0,1,0,0
0.6675567423230975,3,0,0.6035809562897599,0.5517241379310345,0.9411764705882353,0,0,1,0,0
0.8344459279038717,3,1,0.41396470346808945,0.7931034482758621,0.5294117647058822,0,0,0,1,0
0.6568758344459279,2,1,0.7971475477118818,0.9310344827586207,0.6470588235294117,0,0,1,0,0
0.09879839786381842,5,0,0.1490868048430125,0.06896551724137931,0.05882352941176472,0,1,0,0,0
0.5500667556742322,5,1,0.24163759491073258,0.41379310344827586,0.5294117647058822,1,0,0,0,1
0.5006675567423231,2,1,0.6252821670428894,0.7241379310344828,0.0,1,0,0,1,0
0.5594125500667556,4,1,0.5206238456802791,0.06896551724137931,0.1764705882352941,0,0,0,0,1
0.9719626168224299,1,0,0.9807613379848144,0.5172413793103449,0.7058823529411764,1,1,0,0,0
0.3684913217623498,1,1,0.2302996100964498,0.48275862068965514,0.6470588235294117,0,0,0,1,0
0.9012016021361815,1,0,0.7139852247075723,0.3448275862068966,0.588235294117647,1,0,0,1,0
0.5246995994659546,2,0,0.7267596962856556,0.5862068965517241,0.5294117647058822,0,0,1,0,0
0.6088117489986649,2,0,0.44074492099322793,0.48275862068965514,0.8235294117647058,0,0,0,0,1
0.2550066755674232,3,1,0.8904165811615021,0.13793103448275862,0.23529411764705882,1,1,0,0,0
0.9853137516688918,1,1,0.8518879540324236,0.5172413793103449,0.9411764705882353,0,1,0,0,0
0.918558077436582,4,1,0.23655858813872357,1.0,0.23529411764705882,1,0,0,1,0
0.1308411214953271,4,1,0.5860865996306177,0.5172413793103449,0.05882352941176472,0,0,1,0,0
0.7303070761014686,1,0,0.8519905602298379,0.5517241379310345,0.4705882352941176,0,0,0,1,0
0.1268357810413885,1,0,0.4197106505232916,0.27586206896551724,0.29411764705882354,0,0,0,1,0
0.8851802403204272,1,0,0.9092448183870305,0.896551724137931,1.0,0,0,0,1,0
0.883845126835781,2,0,0.43089472604145285,0.7586206896551724,0.7647058823529411,0,0,0,1,0
0.25233644859813087,2,0,0.1911040426841781,0.06896551724137931,0.7647058823529411,0,1,0,0,0
0.9813084112149532,2,0,0.7029037553868254,0.6551724137931034,0.411764705882353,0,1,0,0,0
0.048064085447263025,5,0,0.9842499486969012,0.41379310344827586,0.9411764705882353,1,0,0,1,0
0.49132176234979974,4,0,0.5241124563923661,0.7241379310344828,0.11764705882352938,0,0,0,1,0
0.9265687583444592,4,0,0.020059511594500305,0.06896551724137931,0.5294117647058822,0,0,1,0,0
0.6995994659546061,3,0,0.820336548327519,0.9310344827586207,0.9411764705882353,0,0,0,1,0
0.3711615487316422,2,1,0.4634208906217935,0.20689655172413793,0.588235294117647,1,1,0,0,0
